TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
KOHINOOR,510.9,527.7,509.5,510.9,523.1,739,11.746,22782
KPCL,12.9,13.1,12.8,12.9,13.1,182,2.396,185556
KPPL,27.5,28.4,26.9,27.5,27.1,1670,44.313,1603371
KTL,14.9,15.1,13.8,14.9,14,2052,80.716,5594601
LANKABAFIN,17.1,17.3,17,17.1,17.1,305,10.623,620665
LEGACYFOOT,60.5,62.2,60.1,60.5,61.3,510,12.745,209953
LHB,47.8,48.5,47.6,47.8,48.4,802,20.822,433833
LIBRAINFU,779.7,799.5,778,779.7,787.7,550,4.886,6248
LINDEBD,959.6,1011,950,959.6,1041.6,3804,92.576,95804
LOVELLO,86,87,85.2,86,86.2,1637,104.093,1206363
LRBDL,15.6,15.7,15.4,15.6,15.7,147,5.154,329953
LRGLOBMF1,3.1,3.2,3.1,3.1,3.2,10,0.483,155855
MAGURAPLEX,90.9,93,90.5,90.9,92.2,739,13.724,150606
MAKSONSPIN,7,7.2,6.9,7,7.1,61,0.729,104535
MALEKSPIN,25.8,26.2,25.8,25.8,26.1,468,12.376,477599
MARICO,2385.9,2398,2366,2383.1,2369.9,31,1.549,647
MATINSPINN,45,45.1,44.9,45,45,87,1.716,38165
MBL1STMF,3.9,4.1,3.9,4,3.9,18,0.097,24361
MEGCONMILK,25.2,26.7,24.9,25.2,25.9,64,0.814,31264
MEGHNACEM,44.2,47,44.2,44.9,44.2,53,0.588,12758
MEGHNAINS,27.6,28.5,26.9,27.6,27.6,720,15.089,540054
MEGHNALIFE,52.6,53.3,52.4,52.6,52.4,229,8.126,153996
MEGHNAPET,27.8,28.6,26,27.8,26.1,394,4.512,162048
MERCANBANK,10.1,10.2,10.1,10.1,10.1,79,4.948,488582
MERCINS,24.8,25.3,24.3,24.8,24.2,132,1.606,64616
METROSPIN,13,13.9,13,13.3,13.9,175,3.609,265413
MHSML,15,15.3,14.8,15,14.8,502,6.386,425051
MIDASFIN,8.2,8.4,8.1,8.2,8.3,91,0.704,85655
MIDLANDBNK,16.5,17,16.3,16.5,16.9,1041,29.583,1787096
MIRACLEIND,31.7,32.2,31.4,31.6,31.4,165,2.626,82941
MIRAKHTER,35.7,36,33.8,35.7,34.1,1818,67.566,1932083
MITHUNKNIT,15.1,15.7,15,15.1,15.8,171,1.612,105583
MJLBD,94.3,95.1,94.1,94.3,95,211,8.379,88829
MLDYEING,10.3,10.6,10.3,10.3,10.5,139,3.201,307956
MONNOAGML,315.3,320,314.2,315.3,316.6,315,4.475,14162
MONNOCERA,86.6,89,86,86.6,88.1,518,12.178,139450
MONNOFABR,16.4,16.7,16.3,16.4,16.5,524,12.436,756706
MONOSPOOL,101.8,104.6,101.3,101.8,103.9,902,16.532,161076
MPETROLEUM,206,207,205.6,206,206,59,1.453,7057
MTB,12.8,12.9,12.6,12.8,12.7,100,4.094,320267
NAHEEACP,22.4,22.9,21.8,22.4,21.9,596,14.01,622830
NATLIFEINS,97,97.7,96.1,96.7,96.3,223,5.629,58111
NAVANACNG,21.6,22,21.6,21.6,21.9,80,1.435,66352
NAVANAPHAR,48.7,50.4,48.3,48.7,50.2,659,11.08,226304
NBL,4.4,4.5,4.4,4.4,4.4,67,0.36,81503
NCCBANK,10.5,10.6,10.4,10.5,10.6,84,6.816,648974
NCCBLMF1,5,5.1,5,5,5,28,0.338,67609
NEWLINE,9.6,10,9.5,9.6,9.8,440,8.915,920927
NFML,8.7,9,8.5,8.7,8.9,100,1.187,136321
NHFIL,26.8,27.7,26.6,26.8,27.2,354,8.077,300851
NITOLINS,25.6,26.4,24.4,25.6,25.2,213,0.964,37246
NORTHERN,109.4,109.5,108.9,109.4,110.7,6,0.153,1403
NORTHRNINS,29.8,30.5,28,30,28.9,68,0.713,23984
NPOLYMER,30.7,31.6,30.5,30.7,31.3,413,8.574,277142
NRBBANK,12.9,13.2,12.8,12.9,13.2,354,16.859,1306930
NRBCBANK,8.4,8.5,8.3,8.4,8.4,62,1.592,189573
NTC,177.8,181.3,177,177.8,178.9,137,1.148,6407
NTLTUBES,82.7,83.9,82,82.7,82.8,431,11.033,132936
NURANI,3.9,4,3.8,3.9,3.9,19,0.234,60041
OAL,8.5,8.7,8.4,8.5,8.6,187,2.35,276386
OIMEX,27.5,28,27.4,27.5,27.8,257,17.571,636940
OLYMPIC,144.7,145.4,144.5,144.7,145.9,171,1.742,12032
ONEBANKPLC,8.8,8.9,8.7,8.8,9,253,9.156,1038921
ORIONINFU,408.1,420.7,405,408.1,416.6,2782,116.898,282648
ORIONPHARM,30.3,30.7,30.1,30.3,30.7,763,14.464,476381
PADMALIFE,20.9,21.7,20.5,20.9,21,53,0.503,24094
PADMAOIL,182.1,183,182,182.1,183.1,88,2.067,11343
PARAMOUNT,41.7,42.8,39.2,41.7,40.5,1268,32.304,786433
PDL,7.4,7.6,7.3,7.4,7.2,79,0.545,74011
PENINSULA,12.1,12.5,12.1,12.1,12.2,110,1.328,109107
PEOPLESINS,29.7,30.3,28.8,30,29.1,237,3.092,103765
PF1STMF,5.3,5.3,5.1,5.2,5.3,65,1.522,292625
PHARMAID,526.3,534.9,525,526.3,531.3,335,4.23,8017
PHENIXINS,26.6,26.8,25.3,26.6,25.4,147,3.561,136186
PHOENIXFIN,4.1,4.3,4,4.1,4.2,32,0.121,29461
PHPMF1,3,3.1,3,3,3,37,0.709,236085
PIONEERINS,45.1,45.9,43.7,45.1,44.3,903,24.773,548482
PLFSL,2.3,2.4,2.3,2.3,2.3,48,1.068,463854
POPULAR1MF,3,3.1,3,3,3.1,24,0.149,49655
POPULARLIF,51.8,53.4,51.4,51.8,52,693,16.232,313058
POWERGRID,35.1,35.6,34.8,35.1,34.9,252,4.552,129974
PRAGATIINS,55.2,56.5,53.8,55.2,54,295,4.821,87485
PRAGATILIF,107.7,109.4,106.8,107.7,107.2,144,2.228,20626
PREMIERBAN,8.9,9,8.9,8.9,9,80,4.931,552628
PREMIERCEM,52.5,53,49.8,52.5,49.6,648,16.91,330132
PREMIERLEA,3.4,3.4,3.3,3.4,3.3,13,0.147,43617
PRIME1ICBA,4.5,4.5,4.5,4.5,4.6,13,0.298,66301
PRIMEBANK,24.5,24.9,24.4,24.5,24.6,223,7.752,315813
PRIMEFIN,4.5,4.8,4.5,4.6,4.7,27,0.347,75303
PRIMEINSUR,34,35,33,34,33.3,429,7.195,211255
PRIMELIFE,42,44,41.2,42,43.3,685,14.339,339058
PRIMETEX,15.2,15.4,15.1,15.2,15.4,29,0.099,6496
PROGRESLIF,50,51.3,48.1,49.9,47.9,186,2.122,42812
PROVATIINS,34.1,35,33.4,34.1,33.9,578,10.336,299503
PTL,46.8,47.9,46.4,46.8,47.1,187,6.641,141219
PUBALIBANK,29.2,29.4,29.2,29.3,29.4,54,1.504,51269
PURABIGEN,19.5,19.9,18.8,19.5,19,136,1.985,101779
QUASEMIND,34.1,35.1,33.6,34.1,33.7,458,10.695,310216
QUEENSOUTH,13.6,13.9,13.5,13.6,13.7,218,5.523,404570
RAHIMAFOOD,81.4,82.6,81,81.4,82.3,255,3.464,42480
RAHIMTEXT,114.8,115.1,114,114.8,114.1,96,1.356,11866
RAKCERAMIC,23.3,23.5,22.4,23.3,22.7,326,3.656,158458
RANFOUNDRY,140.6,142.5,140.6,141,142.2,20,0.167,1181
RDFOOD,26.4,27,26.2,26.4,26.8,484,17.356,655119
RECKITTBEN,3978.6,4081,3900,3978.6,3900.8,65,0.587,148
REGENTTEX,4,4,3.9,4,4,17,0.226,56545
RELIANCE1,20.1,20.9,19.9,20.1,20.6,346,14.85,731068
RELIANCINS,54.8,55.5,54,54.8,54.2,102,1.129,20549
RENATA,503.5,508.9,503.1,503.5,504.7,257,2.972,5899
RENWICKJA,611,635.5,611,632,635.5,4,0.044,70
REPUBLIC,29.5,29.8,28.3,29.5,28.7,316,5.351,182245
RINGSHINE,4,4.1,3.9,4,4,105,1.614,406705
ROBI,0,0,0,28.1,28.1,0,0,0
RSRMSTEEL,12.3,13,12.2,12.3,12.6,172,2.45,196234
RUNNERAUTO,27,27.3,26.7,27,27,193,3.604,133387
RUPALIBANK,22.6,23,22.4,22.6,22.9,253,6.058,266463
RUPALIINS,22.3,22.7,21.6,22.3,21.6,372,9.201,413368
RUPALILIFE,92.8,93.4,91.7,92.8,92.2,393,21.858,235453
SAFKOSPINN,12.2,12.7,12.1,12.2,12.5,283,3.51,285067
SAIFPOWER,11.8,12,11.8,11.8,11.9,176,4.095,345173
SAIHAMCOT,14.7,15,14.6,14.7,14.9,257,8.563,581711
SAIHAMTEX,14.8,15,14.7,14.8,14.9,124,4.182,282365
SALAMCRST,29.2,29.2,27.8,29.2,26.6,1437,43.337,1515606
SALVOCHEM,23.4,23.7,23.3,23.4,23.4,552,13.488,573651
SAMATALETH,46.3,48.9,45.6,46.3,47.2,189,2.515,53865
SAMORITA,56.9,57.3,56,56.9,56.2,172,3.048,53680
SANDHANINS,22.3,22.9,22.2,22.3,22.4,631,15.79,701863
SAPORTL,22.2,22.4,21.7,22.2,21.9,295,5.979,270562
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,8.5,8.8,8.5,8.5,8.8,266,7.056,817253
SEAPEARL,38,38.1,37.5,38,37.9,627,15.753,414688
SEMLFBSLGF,4.5,4.6,4.3,4.5,4.5,52,1.178,265869
SEMLIBBLSF,6,6.3,6,6.1,6.1,13,0.17,27761
SEMLLECMF,7,7.1,6.8,7,6.8,100,2.895,415245
SHAHJABANK,18.8,18.9,18.6,18.8,18.8,37,1.177,62628
SHARPIND,21.2,21.9,21.2,21.2,21.6,197,3.728,174214
SHASHADNIM,19,19.4,18.7,19,18.8,232,3.731,196970
SHEPHERD,18.2,18.5,18.2,18.2,18.3,237,17.843,977795
SHURWID,8.2,8.3,8.1,8.2,8.2,50,0.41,50018
SHYAMPSUG,127,135,115.5,128.1,127.2,475,8.808,69424
SIBL,10.1,10.1,10,10.1,10,174,4.433,441905
SICL,23.6,23.9,22.4,23.6,22.5,828,18.593,796834
SILCOPHL,16.3,16.4,16,16.3,16.1,238,5.258,323519
SILVAPHL,12.3,12.6,12,12.3,12.1,519,11.18,909317
SIMTEX,20.3,21,20.1,20.3,20.4,771,56.744,2771465
SINGERBD,109.3,110.3,109.3,109.4,109.4,174,3.144,28634
SINOBANGLA,50.3,50.9,49.8,50.3,50.4,660,23.104,459909
SIPLC,41,42.4,40.1,41,40.8,189,3.513,84479
SKTRIMS,13.8,13.9,13.7,13.8,13.8,68,1.287,93070
SONALIANSH,193.1,196.8,192.2,193.1,195.8,1093,18.217,93723
SONALILIFE,50.9,51.3,48.3,50.9,49.2,140,1.251,25049
SONALIPAPR,154.2,157.7,153.1,154.2,156.2,875,14.168,91345
SONARBAINS,25.6,26.2,24,25.6,23.9,491,9.058,357084
SONARGAON,43.4,46.8,42.8,43.4,45.1,814,17.894,401963
SOUTHEASTB,9.4,9.6,9.2,9.6,9.6,88,6.158,646198
SPCERAMICS,22,22,20.8,22,20,1788,108.942,4973743
SPCL,32.6,33.2,32,32.6,32.8,240,6.366,194567
SQUARETEXT,51.4,51.4,50.9,51.4,51.4,67,1.083,21134
SQURPHARMA,220.4,221.8,220,220.4,219.9,1050,139.704,633571
SSSTEEL,8.2,8.3,8.1,8.2,8.2,130,2.207,269665
STANCERAM,66.1,66.1,66,66.1,65.3,13,0.035,535
STANDARINS,35.7,35.7,32.2,35.7,32.5,625,39.602,1125894
STANDBANKL,5.9,6,5.9,5.9,5.9,60,1.419,237646
STYLECRAFT,62.1,63.5,60.8,62.1,60.4,797,9.715,155892
SUMITPOWER,14.6,14.8,14.5,14.6,14.7,379,15.198,1037585
SUNLIFEINS,68.3,69.6,67.8,68.3,69.3,460,14.266,207547
TAKAFULINS,35.7,35.7,34.8,35.5,34.8,28,0.24,6774
TALLUSPIN,6,6.2,6,6,6,38,0.167,27766
TAMIJTEX,107.1,109.8,106.1,107.1,107.5,86,0.929,8655
TECHNODRUG,32.6,33.2,32.5,32.6,33.1,713,14.318,438121
TILIL,45.6,46,44.6,45.6,44.3,887,20.068,442723
TITASGAS,20.7,20.9,20.2,20.7,20.3,149,2.194,107323
TOSRIFA,23.7,24,22.6,23.7,22.9,740,38.66,1630927
TRUSTB1MF,3.4,3.4,3.4,3.4,3.4,8,0.179,52501
TRUSTBANK,22.2,22.4,22.1,22.2,22.3,69,2.08,93600
TUNGHAI,3,3.1,2.9,3,3,19,0.137,45490
UCB,11.7,12.2,11.4,11.7,11.3,1114,65.117,5500240
UNILEVERCL,2495.8,2500,2487,2495.8,2503.9,58,0.643,258
UNIONBANK,3.9,4,3.9,3.9,3.9,131,5.02,1287201
UNIONCAP,6,6.1,5.9,6,6.1,48,0.782,130475
UNIONINS,27.6,28.6,26.7,27.6,26.7,458,7.894,283667
UNIQUEHRL,41.9,42.3,41.8,41.9,42.2,358,8.941,212774
UNITEDFIN,12.4,12.5,12.4,12.4,12.5,63,1.58,127332
UNITEDINS,39.1,39.9,37.3,39.1,37,538,5.266,136469
UPGDCL,114.3,116,113,114.3,114.2,339,5.611,49045
USMANIAGL,35.6,37.1,35.6,37,36.4,4,0.002,42
UTTARABANK,25,25.1,24.9,25,24.9,576,63.638,2543674
UTTARAFIN,14.8,14.8,14.5,14.6,14.5,13,0.134,9168
VAMLBDMF1,6.5,6.6,6.3,6.5,6.3,55,1.561,240688
VAMLRBBF,5.3,5.5,5.3,5.3,5.2,66,0.695,129879
VFSTDL,8.9,9.3,8.8,8.9,8.8,25,0.238,26718
WALTONHIL,470,470,465.3,467.7,465.8,179,1.799,3854
WATACHEM,122.2,125.9,119.7,122.2,120.6,132,1.664,13633
WMSHIPYARD,9.3,9.4,9.3,9.3,9.4,192,2.803,299359
YPL,12.9,13.1,12.4,12.9,12.5,137,2.814,217421
ZAHEENSPIN,7.6,7.7,7.5,7.6,7.6,160,2.106,277514
ZAHINTEX,4.9,5.1,4.8,4.9,5,66,0.526,107758
ZEALBANGLA,93,95.2,90.5,92.6,94.6,45,0.163,1747
